0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.31463128328323364,0.8230584859848022,6.189347345753049e-07,0.37211889028549194,0.8087594509124756,0.002430080436170101,0.425785094499588,0.773191511631012,-0.0037661504466086626,0.46922019124031067,0.7579201459884644,-0.016383277252316475,0.512396514415741,0.752470850944519,-0.028732333332300186,0.40259355306625366,0.6683470606803894,0.012545865960419178,0.4548652470111847,0.655483067035675,-0.005105407442897558,0.49132710695266724,0.6521333456039429,-0.0199703648686409,0.5225444436073303,0.6486139297485352,-0.029358843341469765,0.38318678736686707,0.649286150932312,-0.0023542263079434633,0.45050516724586487,0.6415634155273438,-0.0239887498319149,0.4973796010017395,0.6484778523445129,-0.03607786074280739,0.5343206524848938,0.6506251692771912,-0.041210323572158813,0.36078840494155884,0.6433199644088745,-0.01916475221514702,0.42765823006629944,0.6656815409660339,-0.046900730580091476,0.41083699464797974,0.7258163690567017,-0.04240233078598976,0.3898344933986664,0.7598580121994019,-0.03051884099841118,0.3420421779155731,0.6537160873413086,-0.036372069269418716,0.4013342261314392,0.6630420088768005,-0.05599593743681908,0.3995252847671509,0.7071964740753174,-0.04719991609454155,0.3869504928588867,0.7355560064315796,-0.034433379769325256,No
0.3167248070240021,0.8307583332061768,6.824577098996087e-07,0.3739582896232605,0.8109095096588135,0.0026015345938503742,0.42855167388916016,0.7755879163742065,-0.003763332264497876,0.47019922733306885,0.7595160007476807,-0.01646917499601841,0.5124542117118835,0.751636266708374,-0.02894054353237152,0.405927449464798,0.6676599383354187,0.01423096377402544,0.45772799849510193,0.6549526453018188,-0.0023523159325122833,0.4959852397441864,0.6502789855003357,-0.01636374741792679,0.5286448001861572,0.6459829211235046,-0.024844950065016747,0.38647526502609253,0.6497412919998169,0.00041982598486356437,0.45235031843185425,0.6413295865058899,-0.01793651282787323,0.49705880880355835,0.6469805240631104,-0.027520421892404556,0.5328629016876221,0.6465759873390198,-0.031227227300405502,0.36463025212287903,0.6452319622039795,-0.015561920590698719,0.4279988408088684,0.6667922735214233,-0.040761809796094894,0.4094856083393097,0.7225287556648254,-0.036335550248622894,0.38791966438293457,0.7532637119293213,-0.02515750378370285,0.3460042178630829,0.6561575531959534,-0.03187565505504608,0.40502795577049255,0.6664872765541077,-0.04902239888906479,0.4009688198566437,0.7083022594451904,-0.04021403193473816,0.3864755630493164,0.7335508465766907,-0.027891511097550392,No
0.31574973464012146,0.8322752714157104,6.614610583710601e-07,0.3758804500102997,0.8100012540817261,0.005894106812775135,0.42931729555130005,0.7749532461166382,0.0012495495611801744,0.47089266777038574,0.7596436738967896,-0.01060529239475727,0.5114742517471313,0.7511794567108154,-0.022332726046442986,0.40814122557640076,0.6672154664993286,0.01815185882151127,0.4592275619506836,0.6537989377975464,0.0022471908014267683,0.49707624316215515,0.6506695747375488,-0.012095082551240921,0.52968430519104,0.6475409269332886,-0.021131059154868126,0.3885248303413391,0.6489472985267639,0.0024862787686288357,0.4534887969493866,0.6405761241912842,-0.015660658478736877,0.49834850430488586,0.646805465221405,-0.026282893493771553,0.5344273447990417,0.6477159261703491,-0.0309718269854784,0.3663312792778015,0.6443536877632141,-0.015065524727106094,0.4279865622520447,0.6679282188415527,-0.039304688572883606,0.4087061583995819,0.7225266098976135,-0.03451911360025406,0.3862401843070984,0.7524874806404114,-0.023516837507486343,0.3470168709754944,0.6553053855895996,-0.03283808007836342,0.4052978456020355,0.6669711470603943,-0.0490855872631073,0.4009449779987335,0.7090753316879272,-0.039391499012708664,0.38637882471084595,0.7344808578491211,-0.026658304035663605,No
0.31488263607025146,0.8331614136695862,6.45276941213524e-07,0.37630757689476013,0.8099150061607361,0.007133654784411192,0.43015170097351074,0.7738485932350159,0.003270835615694523,0.47199565172195435,0.7589614987373352,-0.008335820399224758,0.5132321119308472,0.75142502784729,-0.019922293722629547,0.4076469838619232,0.6666823625564575,0.020774826407432556,0.4590131640434265,0.6543180346488953,0.004028984811156988,0.4976169764995575,0.652054488658905,-0.010926779359579086,0.5307457447052002,0.6502999067306519,-0.020273437723517418,0.3882140517234802,0.6487732529640198,0.00406997837126255,0.4548458456993103,0.6400768756866455,-0.014912091195583344,0.4993445575237274,0.6473841071128845,-0.025877367705106735,0.5348262190818787,0.6480782628059387,-0.030686255544424057,0.3663710355758667,0.6443504691123962,-0.014703587628901005,0.43004971742630005,0.6680853366851807,-0.04011492803692818,0.410062700510025,0.7239594459533691,-0.03519154712557793,0.38637906312942505,0.7527850270271301,-0.023781025782227516,0.34708717465400696,0.6553421020507812,-0.03359469026327133,0.4061739444732666,0.6672983765602112,-0.05053342878818512,0.4010895788669586,0.7096989750862122,-0.04055382311344147,0.3851606547832489,0.7332351803779602,-0.027524352073669434,No
0.3130304515361786,0.8345782160758972,6.343721565826854e-07,0.374654620885849,0.8117420077323914,0.007262124214321375,0.4292955994606018,0.7745318412780762,0.003513679141178727,0.47189274430274963,0.7592765092849731,-0.00798958633095026,0.5135200619697571,0.752054750919342,-0.019486209377646446,0.40627387166023254,0.6675084829330444,0.020719124004244804,0.4578931927680969,0.6543537378311157,0.004011866170912981,0.49666059017181396,0.6525611877441406,-0.010840721428394318,0.5300042033195496,0.6512216329574585,-0.02013452909886837,0.3867606520652771,0.6494261622428894,0.003956359811127186,0.45379650592803955,0.6396388411521912,-0.014616030268371105,0.4979141354560852,0.6463114023208618,-0.02519645355641842,0.5330322980880737,0.6458874344825745,-0.029907861724495888,0.365129292011261,0.6447558403015137,-0.014921439811587334,0.4294643700122833,0.6662393808364868,-0.039992690086364746,0.4097978174686432,0.722226619720459,-0.03498632833361626,0.38625723123550415,0.7511070966720581,-0.023676952347159386,0.34659361839294434,0.6554306745529175,-0.033906858414411545,0.4060975909233093,0.6661784648895264,-0.050445109605789185,0.40106797218322754,0.7089723348617554,-0.040317703038454056,0.38488253951072693,0.7327512502670288,-0.027339143678545952,No
0.31254658102989197,0.8349992036819458,6.43308112557861e-07,0.3741852939128876,0.8113950490951538,0.006748270243406296,0.4283646047115326,0.7736398577690125,0.002972543938085437,0.471349835395813,0.757634162902832,-0.008505296893417835,0.5129655003547668,0.7505295276641846,-0.019878854975104332,0.40547072887420654,0.6673030257225037,0.021025344729423523,0.4565495550632477,0.6531950831413269,0.004989651031792164,0.49468502402305603,0.6510500907897949,-0.009284884668886662,0.5272172689437866,0.6497350931167603,-0.018194099888205528,0.3860953450202942,0.6493352055549622,0.0047510662116110325,0.4519680440425873,0.6408259868621826,-0.013852548785507679,0.4972635507583618,0.64667809009552,-0.02457675151526928,0.5335493683815002,0.6463869214057922,-0.029280956834554672,0.3643358647823334,0.6448513269424438,-0.013689309358596802,0.42801132798194885,0.6666432023048401,-0.03897283598780632,0.4083290994167328,0.7222736477851868,-0.0345466248691082,0.3851626515388489,0.7520334124565125,-0.023440154269337654,0.34572893381118774,0.6557415723800659,-0.032231900840997696,0.40533989667892456,0.6660332083702087,-0.04895231872797012,0.40040087699890137,0.7091109752655029,-0.03926173225045204,0.38470929861068726,0.734563410282135,-0.02648482471704483,No
0.3142613172531128,0.8342698812484741,6.484411869678297e-07,0.37521469593048096,0.8109170198440552,0.006087770219892263,0.42869865894317627,0.7736008167266846,0.0019381637685000896,0.47099578380584717,0.7566534876823425,-0.009703069925308228,0.5124865770339966,0.7485511302947998,-0.02109033800661564,0.4046759605407715,0.667310893535614,0.02041127346456051,0.4556262791156769,0.6528287529945374,0.004132777918130159,0.4936651289463043,0.6502773761749268,-0.010043361224234104,0.5259221196174622,0.6486096382141113,-0.0187087245285511,0.3854372501373291,0.649306058883667,0.0046343146823346615,0.4515119194984436,0.6398766040802002,-0.014139261096715927,0.49663132429122925,0.6460655331611633,-0.024539751932024956,0.5326694250106812,0.6460866332054138,-0.028790878131985664,0.3639523386955261,0.6447688937187195,-0.013350746594369411,0.4274303615093231,0.6669223308563232,-0.03871767967939377,0.4080512225627899,0.72315913438797,-0.03392032906413078,0.38531509041786194,0.7533381581306458,-0.02241174876689911,0.34549713134765625,0.6554391384124756,-0.03148547187447548,0.4044778645038605,0.6666252017021179,-0.0481657050549984,0.39908868074417114,0.7095074653625488,-0.03838620334863663,0.383383572101593,0.7343811392784119,-0.025450363755226135,No
0.31324586272239685,0.8343468904495239,6.502565952359873e-07,0.37313953042030334,0.8122420310974121,0.005039536394178867,0.42701083421707153,0.7748377919197083,0.00043206597911193967,0.4695214033126831,0.757925271987915,-0.011297141201794147,0.5112684369087219,0.75052410364151,-0.0227372869849205,0.4047307074069977,0.6686744689941406,0.018871812149882317,0.45585232973098755,0.653630793094635,0.0029407187830656767,0.4938654899597168,0.6505897641181946,-0.011026697233319283,0.5263904333114624,0.6478623747825623,-0.01962297037243843,0.38555580377578735,0.6502819657325745,0.0038418686017394066,0.4512370228767395,0.6396377086639404,-0.014208068139851093,0.49518701434135437,0.6452329158782959,-0.024280263110995293,0.530194103717804,0.644256055355072,-0.02842223271727562,0.3639705777168274,0.6452232599258423,-0.013380346819758415,0.4259302020072937,0.6659729480743408,-0.038209568709135056,0.4065127372741699,0.7214967608451843,-0.033868324011564255,0.38362953066825867,0.7513384819030762,-0.022841084748506546,0.34549903869628906,0.6551000475883484,-0.030797142535448074,0.404244989156723,0.6656506657600403,-0.047235775738954544,0.3992639482021332,0.7081926465034485,-0.037879087030887604,0.3832907974720001,0.7332370281219482,-0.025358377024531364,No
0.313541978597641,0.8330444693565369,6.57900386613619e-07,0.3732699155807495,0.8115513324737549,0.004971598275005817,0.42636871337890625,0.7744242548942566,0.00019173012697137892,0.4694710671901703,0.7572779059410095,-0.011674345470964909,0.5112529993057251,0.7494328022003174,-0.023162612691521645,0.40323370695114136,0.6692591905593872,0.018222922459244728,0.4543111324310303,0.6529380679130554,0.0022715323138982058,0.49196141958236694,0.6492918729782104,-0.011498774401843548,0.5240072011947632,0.6463117003440857,-0.019980894401669502,0.38411036133766174,0.6508976817131042,0.0031994653400033712,0.4498886466026306,0.6387596726417542,-0.015355955809354782,0.4949733018875122,0.6440209746360779,-0.025450317189097404,0.5307817459106445,0.643761157989502,-0.029504332691431046,0.36260876059532166,0.6457512378692627,-0.01395659614354372,0.42505595088005066,0.6657090187072754,-0.03885958343744278,0.40630289912223816,0.7208462953567505,-0.0341990627348423,0.38375601172447205,0.7508878111839294,-0.022978972643613815,0.3445247411727905,0.6553583145141602,-0.031314339488744736,0.40367960929870605,0.6660441160202026,-0.04782552644610405,0.39853373169898987,0.7088567614555359,-0.03832521289587021,0.38251131772994995,0.7342480421066284,-0.02571026422083378,No
0.3119993805885315,0.8328227996826172,6.518050668091746e-07,0.37228333950042725,0.8114796280860901,0.00588740361854434,0.42606621980667114,0.7740607857704163,0.0017789386911317706,0.46921056509017944,0.7574093341827393,-0.009583164937794209,0.5107396841049194,0.7497523427009583,-0.02066565304994583,0.402978777885437,0.6691181659698486,0.019589047878980637,0.4541795551776886,0.6535600423812866,0.003893340239301324,0.4921087920665741,0.6501216888427734,-0.009990028105676174,0.5246540904045105,0.6473851203918457,-0.018678197637200356,0.383831262588501,0.6506675481796265,0.004024337977170944,0.44969677925109863,0.6383761167526245,-0.014255542308092117,0.4943500757217407,0.64424067735672,-0.024552064016461372,0.5299834609031677,0.6447434425354004,-0.02890172228217125,0.362176775932312,0.6455049514770508,-0.013646089471876621,0.4250161349773407,0.6638901829719543,-0.03851104900240898,0.40610411763191223,0.7185303568840027,-0.03416653349995613,0.383459210395813,0.7478147745132446,-0.02336287684738636,0.3439640998840332,0.6553829312324524,-0.031434979289770126,0.40379929542541504,0.6648656129837036,-0.04806596413254738,0.3984130322933197,0.7073173522949219,-0.03878071904182434,0.38208264112472534,0.7320813536643982,-0.02649686112999916,No
